config,step,session_id,turns,reasoning_nonempty,content_nonempty,reasoning_exact,reasoning_near80,reasoning_near60,content_exact,content_near80,content_near60
8 GPU,14,5c98f003-21db-46f3-87b6-acd09d83ada2,33,33,5,1,1,1,1,1,1
8 GPU,14,12ba7df1-b74e-4787-a45b-b0587a0ebe15,48,48,2,1,1,1,1,1,1
8 GPU,14,3eb8a9dd-5105-405e-9138-deadca30e3f0,5,5,4,1,1,1,1,1,1
8 GPU,14,241e0cb2-3d6d-4f5c-a833-d8a5029f894e,10,10,4,1,1,1,1,1,1
8 GPU,14,2378fd51-0429-4f61-9d83-adc189de6468,4,4,3,1,1,1,1,1,1
8 GPU,14,ad56f730-de45-441c-b397-3ba3e4c33aa9,1,1,1,1,1,1,1,1,1
8 GPU,14,854443ca-6e05-4045-9bf4-58cb1be4a6ea,24,24,9,1,1,1,1,1,1
8 GPU,14,281472ed-ddc8-4384-b779-c0619531024a,6,6,3,1,1,1,1,1,1
8 GPU,14,439df808-0f1c-4222-b6a4-dfa61fe2e511,9,9,1,1,1,1,1,1,1
8 GPU,14,4603d09f-48d2-4739-9940-79f1fbf16a55,25,25,1,1,1,1,1,1,1
8 GPU,14,8b7d9cc8-4123-4e47-8f1c-4294929075fc,5,5,2,1,1,1,1,1,1
8 GPU,14,f504a11e-f58f-4751-b7fb-d197021338ba,1,1,1,1,1,1,0,0,0
8 GPU,14,d520335b-9d28-491c-b521-c430e6380e04,22,22,7,1,1,1,1,1,1
8 GPU,14,5667985c-d82f-405b-8a4d-db51c063f073,7,7,1,1,1,1,1,1,1
8 GPU,14,f848255f-8d58-4120-b01a-5ac3d32b848f,80,80,3,1,1,1,1,1,1
8 GPU,14,16219886-6b8b-47c9-9df2-b28aeb147194,9,9,1,1,1,1,1,1,1
8 GPU,14,e2c71525-63e8-4b01-87de-e19976051adc,96,96,1,1,1,1,1,1,1
8 GPU,14,ac001f94-055d-409f-ad7c-3dee90630926,25,25,2,1,1,1,1,1,1
8 GPU,14,3a39b951-7ac1-4b28-b8e0-ce88d75dd2c5,4,4,3,1,1,1,1,1,1
8 GPU,14,cbaf8c10-8982-4e1f-ac59-51f916c16d21,1,1,1,1,1,1,1,1,1
8 GPU,14,9918cd0f-6613-4b82-9f26-f547659a0163,1,1,1,1,1,1,0,0,0
8 GPU,14,cf1113a8-7de6-44b2-8612-935c3a62657d,115,115,26,1,1,1,1,1,1
8 GPU,14,3002e3db-d8f5-4b7e-8e96-dd193016eaa9,5,5,4,1,1,1,1,1,1
8 GPU,14,1f4c7cfb-24e1-41d0-92c7-659b59af25ed,1,1,1,1,1,1,1,1,1
8 GPU,14,7d01fa85-3b5d-4678-88b0-18777d75a6b1,6,6,1,1,1,1,1,1,1
8 GPU,14,32ecf964-9f01-41d9-9831-2b7177457757,5,5,1,1,1,1,1,1,1
8 GPU,14,de323d0f-e915-4de4-b644-342e4f8433fd,6,6,2,1,1,1,1,1,1
8 GPU,14,bfc5ccef-a836-49af-b25b-52dffb176cfd,8,8,1,1,1,1,1,1,1
8 GPU,14,3952eecd-15ac-416c-ad90-c6e92a741dbf,12,12,1,1,1,1,1,1,1
8 GPU,14,b287a012-0df2-466d-bf9e-7141348b489e,5,5,1,1,1,1,1,1,1
8 GPU,14,27fb4d0d-ba4f-4a1c-b6ce-e8694b089c75,5,5,1,1,1,1,1,1,1
8 GPU,14,576f3d14-ca56-49fc-96d1-d208b6a84aaf,13,13,1,1,1,1,1,1,1
8 GPU,14,5075050e-9638-4b60-88e5-ed5661be8346,7,7,5,1,1,1,1,1,1
8 GPU,14,227679e7-3064-43c0-888b-b551fe458072,45,45,4,1,1,1,1,1,1
8 GPU,14,25187b8a-f9d7-49ce-aa09-031503a11ae6,90,90,10,1,1,1,1,1,1
8 GPU,14,c5a12db2-e46d-41a7-b7bc-c3d4abc9a728,3,3,2,1,1,1,1,1,1
8 GPU,14,c493922a-cc0c-4e8a-9522-09fc394dd8f5,31,31,10,1,1,1,1,1,1
8 GPU,14,848aaaae-918a-41fd-867e-8c46aa7adae7,60,60,1,1,1,1,1,1,1
8 GPU,14,d768f280-e438-4503-b66c-20b097a6ffc2,1,1,1,1,1,1,1,1,1
8 GPU,14,ad4105e1-ec59-4d6f-89c6-58ff96bf160b,61,61,16,1,1,1,1,1,1
8 GPU,14,0d5f7aa5-29bc-42bd-9c39-de2488351e3e,12,12,1,1,1,1,1,1,1
8 GPU,14,132513e4-bf7e-4845-81f1-e6769e1b5b59,32,32,6,1,1,1,1,1,1
8 GPU,14,bac56a24-1c65-47f2-8e64-bfbce73f1576,38,38,3,1,1,1,1,1,1
8 GPU,14,eb02f484-2ba6-4d5a-828a-99e3d1c4ed4e,17,17,2,1,1,1,1,1,1
8 GPU,14,1484c7dd-19e9-45f9-b787-67ebcb80b300,11,11,2,1,1,1,1,1,1
8 GPU,14,24874f7d-904f-4594-a5de-f16eecb75bb6,53,53,3,1,1,1,1,1,1
8 GPU,14,07e2000b-7416-4a8a-b655-9082e3794317,9,9,2,1,1,1,1,1,1
8 GPU,14,bfb8a57e-5704-4b91-8d99-562a56abf91b,35,35,7,1,1,1,1,1,1
8 GPU,14,7fdab056-7486-4888-8a70-f57243bdfc02,46,46,6,1,1,1,1,1,1
8 GPU,14,d28650c3-b421-4005-9737-5d39a53de2e2,64,64,8,1,1,1,1,1,1
8 GPU,14,ffee38de-6163-4312-882b-521321921fff,13,13,4,1,1,1,1,1,1
8 GPU,14,553e4499-0839-4d98-a4af-f72d462d2ec1,37,37,6,1,1,1,1,1,1
8 GPU,14,ad6fd33f-972d-432f-a0f8-612fde4af7bd,1,1,1,1,1,1,1,1,1
8 GPU,14,7d0cb19a-8413-4994-b89e-06f24601d36a,11,11,2,1,1,1,1,1,1
8 GPU,14,b84ae171-28ca-442e-aeed-d8671dcc285a,45,45,3,11,11,11,1,1,1
8 GPU,14,11e66df1-cb34-44d1-a343-6c70db7dd2f1,14,14,2,1,1,1,1,1,1
8 GPU,14,73cbf99b-ff06-4365-a611-3709da8a51ad,26,26,6,1,1,1,1,1,1
8 GPU,14,a1a9ce08-9145-4d5e-9a7d-4d9524a77ede,40,40,7,1,1,1,1,1,1
8 GPU,14,3a28495f-dc49-4973-80de-99e4ef4653fd,1,1,1,1,1,1,1,1,1
8 GPU,14,b1e621fb-ab05-4338-8c3f-161c03c291a9,44,44,10,1,1,1,1,1,1
8 GPU,14,834c25cb-616a-466a-ac8f-bec289be4888,26,26,3,1,1,1,1,1,1
8 GPU,14,b5f51873-324d-4d4e-adef-6216b88dc771,18,18,3,1,1,1,1,1,1
8 GPU,14,40ef0503-2a82-4d1e-856a-533b34aa4af4,3,3,2,1,1,1,1,1,1
8 GPU,14,7ad73e99-c944-4a74-adc2-89a04357d387,27,27,6,1,1,1,1,1,1
8 GPU,14,018b6bae-7139-486c-b930-e6a8b235cf1d,9,9,3,1,1,1,1,1,1
8 GPU,14,c9a83e85-a9f2-4063-97a8-9756fd8e571e,1,1,1,1,1,1,1,1,1
8 GPU,14,90408ab4-a7b3-449d-ae38-8e8af0baa06c,32,32,1,1,1,1,1,1,1
8 GPU,14,1be8f1ca-8470-48c6-af66-38ccf3ae2e64,4,4,4,1,1,1,1,1,1
8 GPU,14,45adbbae-00c6-40d7-8df9-2cb5ee3c6a29,27,27,1,1,1,1,1,1,1
8 GPU,14,958ee6d3-f67f-4a72-8a6f-d62a5c67db69,14,14,7,1,1,1,1,1,1
8 GPU,14,86e35c31-2f23-4e8b-822a-036f4237ac84,7,7,2,1,1,1,1,1,1
8 GPU,14,8ab10010-6d61-4edd-bf92-c33ea04841f3,21,21,1,1,1,1,1,1,1
8 GPU,14,8045c12e-1b7b-43ba-97ff-4dc365d48023,16,16,1,1,1,1,1,1,1
8 GPU,14,1d2f8335-f16e-464f-b9db-f8ee296c4fe1,13,13,1,1,1,1,1,1,1
8 GPU,14,013171e3-cc0b-4de7-b187-ebe84dbff48f,5,5,1,1,1,1,1,1,1
8 GPU,14,996b52d9-37f0-412a-9628-203e2806fc3b,11,11,2,1,1,1,1,1,1
8 GPU,14,6974eb48-cafe-479e-8f9a-74463d61fdca,23,23,1,1,1,1,1,1,1
8 GPU,14,73b15f8a-86da-4a87-8976-9cc1081ba7ea,22,22,2,1,1,1,1,1,1
8 GPU,14,35c39a6b-d597-4f46-8948-aca05fa4d566,1,1,1,1,1,1,0,0,0
8 GPU,14,93b9f258-db2c-4737-8d6f-820e270ed1b8,25,25,1,1,1,1,1,1,1
8 GPU,14,31fdc722-65b0-412f-aa4d-d59b32b1bbbb,22,22,2,1,1,1,1,1,1
8 GPU,14,0ae28cb9-a1b5-4adf-b91c-03c148f7ba00,22,22,3,1,1,1,1,1,1
8 GPU,14,88b0efa5-2e54-4a84-9db6-045df4b3910f,48,48,21,1,1,1,1,1,1
8 GPU,14,7752e4b8-97e8-4198-9db5-8fa304ab7308,8,8,2,1,1,1,1,1,1
8 GPU,14,2d55c03a-aee5-4444-8e93-ff85ad33f05f,34,34,3,1,1,1,1,1,1
8 GPU,14,16a71f4d-a368-456c-a801-0de9283bc893,27,27,7,1,1,1,1,1,1
8 GPU,14,3f4641f3-fab5-4e96-9420-847f4bc7ccde,5,5,2,1,1,1,1,1,1
8 GPU,14,f61c2471-1f36-4c8b-b68a-42daad6bfb32,40,40,6,1,1,1,1,1,1
8 GPU,14,4476c679-5293-46b6-b7aa-efeb5844f49b,11,11,3,1,1,1,1,1,1
8 GPU,14,f99cbba2-b7cf-4dd7-b764-e4037c978cc3,0,0,0,0,0,0,0,0,0
8 GPU,14,30e177f6-ef19-45ac-8891-be360f5c3910,17,17,2,1,1,1,1,1,1
8 GPU,14,b27a2f94-d89a-4a87-8dfc-46f75416e9fd,1,1,1,1,1,1,0,0,0
8 GPU,14,1d254d5c-55fb-4b3f-a057-3bb665341e8c,24,24,3,1,1,1,1,1,1
8 GPU,14,befe839d-0fc7-4cac-8aa0-3a0cf7a6decc,13,13,1,1,1,1,1,1,1
8 GPU,14,a4b1f970-7452-4b67-9b31-86abb2b5c0aa,13,13,3,1,1,1,1,1,1
8 GPU,14,b98ff231-5b11-4c1a-9b97-e956d2d836a8,68,68,3,1,1,1,1,1,1
8 GPU,14,d50f95f4-9246-48b3-8e23-1bb7e37cf810,6,6,2,1,1,1,1,1,1
8 GPU,14,e3a1c7b9-53fe-4a40-8d56-48ce6ece665c,8,8,2,1,1,1,1,1,1
8 GPU,14,ef9c08b4-eb07-4914-93d0-a161cb61029e,17,17,5,1,1,1,1,1,1
8 GPU,14,34420443-f999-4aa8-9eea-e33bfbf46098,19,19,1,1,1,1,1,1,1
8 GPU,14,35ba67ec-22fb-40a2-82a1-b4eca466843a,4,4,1,1,1,1,1,1,1
8 GPU,14,0ad38383-daf6-4d95-a30c-b5fc8953c0f7,9,9,2,1,1,1,1,1,1
8 GPU,14,04934bac-fcac-48ad-a855-1f21b4f16f71,9,9,1,1,1,1,1,1,1
8 GPU,14,2a523932-e350-4176-92a9-d16d55359486,21,21,2,1,1,1,1,1,1
8 GPU,15,848af903-1b88-4147-90d4-53674415d911,12,12,1,1,1,1,1,1,1
8 GPU,15,b247457e-a949-4be3-af62-66c8ea8c98cc,20,20,2,1,1,1,1,1,1
8 GPU,15,2a347f7f-eeab-48e4-898b-7cdcd01fb0e4,3,3,2,1,1,1,1,1,1
8 GPU,15,eee7490b-8aa5-4826-a3a9-06f7d617ebe7,16,16,1,1,1,1,1,1,1
8 GPU,15,d528d852-7e02-433a-9bde-a5384b7d4690,8,8,1,1,1,1,1,1,1
8 GPU,15,e276931a-7b2f-4fa4-8bea-c9f069c34173,14,14,1,1,1,1,1,1,1
8 GPU,15,0093214e-16b6-4ff1-80b2-6fd6c8d97dc5,13,13,3,1,1,1,1,1,1
8 GPU,15,50c21ad1-ec62-45a3-937c-0ace68e0f188,15,15,1,1,1,1,1,1,1
8 GPU,15,fd84ec81-549a-465d-80ab-444fe34ca6da,5,5,2,1,1,1,1,1,1
8 GPU,15,f2937eff-9ef9-4119-a738-144b403b8b53,5,5,1,1,1,1,1,1,1
8 GPU,15,456e60a2-91e7-4702-983f-ce54001a3491,1,1,1,1,1,1,1,1,1
8 GPU,15,9ab6049d-79f5-4fd5-a863-4a757c26aacb,12,12,3,1,1,1,1,1,1
8 GPU,15,148af437-f947-4158-98c5-0f014d75d945,25,25,1,1,1,1,1,1,1
8 GPU,15,64eab7ce-6684-4f1a-a486-bb00cbe7fdb7,6,6,2,1,1,1,1,1,1
8 GPU,15,bfe63216-08c1-4918-b1d6-a18a5a49870b,7,7,2,1,1,1,1,1,1
8 GPU,15,0040ce9e-6f40-494f-b273-bc13e667cf3a,19,19,2,1,1,1,1,1,1
8 GPU,15,ad68c397-97bf-4a4c-a95d-822d4559ec77,5,5,1,1,1,1,1,1,1
8 GPU,15,85464304-92f8-43cb-8ea4-221272f8b90a,7,7,1,1,1,1,1,1,1
8 GPU,15,d53d4e41-b63a-4c64-9280-ec03dcf134df,9,9,1,1,1,1,1,1,1
8 GPU,15,f5686f8f-1c4d-48d7-b129-b14858082f84,15,15,2,1,1,1,1,1,1
8 GPU,15,a87cd9cb-b58d-48c7-beea-d09013af6127,7,7,2,1,1,1,1,1,1
8 GPU,15,3677e768-6c7d-4bdc-a50d-c15fd4faeac9,10,10,1,1,1,1,1,1,1
8 GPU,15,256a5667-ebc5-4bd3-9e86-f269d18ec976,11,11,2,1,1,1,1,1,1
8 GPU,15,8206317c-a377-48f7-b202-4f739d7e951e,7,7,1,1,1,1,1,1,1
8 GPU,15,6b4220dd-7d8f-4664-b854-a554974c6fd7,8,8,1,1,1,1,1,1,1
8 GPU,15,828982f9-448b-4c86-b582-51168eb5abb8,5,5,2,1,1,1,1,1,1
8 GPU,15,1811bc8e-0e1c-4a44-9ff0-e1651373742a,4,4,1,1,1,1,1,1,1
8 GPU,15,e0c48ed1-2aca-4168-a26f-7f1800536a52,7,7,2,1,1,1,1,1,1
8 GPU,15,f91978f2-4c8d-47a5-a767-47dd3a771ac0,8,8,1,1,1,1,1,1,1
8 GPU,15,a500a8c5-27b4-4726-8b81-cd09346fff65,9,9,1,1,1,1,1,1,1
8 GPU,15,a706cd1f-78e0-45f5-827a-409209cdc074,5,5,2,1,1,1,1,1,1
8 GPU,15,510419a5-eb29-4d05-8645-3bbda344b58a,7,7,1,1,1,1,1,1,1
8 GPU,15,6a0d4d9e-d32b-4ceb-8786-7602ccde3b82,7,7,1,1,1,1,1,1,1
8 GPU,15,998d1a3d-e2cc-4366-a6dd-625ab723ce24,15,15,2,1,1,1,1,1,1
8 GPU,15,6fdc890e-4d68-44f9-882e-2d98de77d994,13,13,3,1,1,1,1,1,1
8 GPU,15,1fcb5c76-3011-4481-b276-4a66d1ba08f5,10,10,2,1,1,1,1,1,1
8 GPU,15,d1cf1725-850d-422e-ace5-51c4d3f6954f,22,22,1,1,1,1,1,1,1
8 GPU,15,b0fbd922-432c-4bd4-b402-90b9315c8116,7,7,2,1,1,1,1,1,1
8 GPU,15,f2537d13-4903-4621-a3a6-2966e80f6c65,31,31,9,1,1,1,1,1,1
8 GPU,15,4caf44ae-f1b5-4ef7-a4de-95077dad95f3,6,6,1,1,1,1,1,1,1
8 GPU,15,e631f787-bf0c-4c3f-8f5e-475df4fc92bc,10,10,1,1,1,1,1,1,1
8 GPU,15,9a978ad5-4b87-4f6b-a07d-584e185c61ee,5,5,1,1,1,1,1,1,1
8 GPU,15,43cab635-64a7-45f8-9340-177151165c3b,5,5,1,1,1,1,1,1,1
8 GPU,15,7c336208-fb81-4efe-a72c-5f14d2269a5c,4,4,1,1,1,1,0,0,0
8 GPU,15,b2b1e63a-dc92-4268-ba6b-e545b0a4fca0,5,5,1,1,1,1,1,1,1
8 GPU,15,23a07357-406b-4be5-800f-63a51fc5dbe5,5,5,1,1,1,1,1,1,1
8 GPU,15,db47ddf1-d10f-4522-a23d-86bd0fa294c2,5,5,1,1,1,1,1,1,1
8 GPU,15,5082fd94-e079-45be-b8c2-51e2a81eb917,10,10,1,1,1,1,1,1,1
8 GPU,15,e8f2a034-d0e2-441a-b19f-7dec0b417d9c,9,9,1,1,1,1,1,1,1
8 GPU,15,84258f4f-995d-4f5a-82f1-3a27b96ea634,7,7,1,1,1,1,1,1,1
8 GPU,15,d533d95f-2763-451b-9d29-c848b961ef7a,6,6,1,1,1,1,1,1,1
8 GPU,15,aceb9b1b-95b5-412c-925f-2c570a66eaf0,8,8,1,1,1,1,1,1,1
8 GPU,15,4a5821d0-4a79-40f3-93d0-f4b49262b5c8,6,6,1,1,1,1,1,1,1
8 GPU,15,ada597d8-6078-4001-9b8d-c346976fd2de,11,11,1,1,1,1,1,1,1
8 GPU,15,cf8f155c-1141-4f20-9ad2-e6c72a969255,8,8,1,1,1,1,1,1,1
8 GPU,15,eacb8d5e-bd4c-4b5f-a14e-75076486f402,4,4,3,1,1,1,1,1,1
8 GPU,15,576c167a-f109-48db-8a85-4fd5b83f4479,56,56,4,1,1,1,1,1,1
8 GPU,15,77783ddf-ce32-44cc-a0f2-7c2f7feebabc,44,44,13,1,1,1,1,1,1
8 GPU,15,7c012d37-6e04-4eb1-a44d-575912de7532,17,17,3,1,1,1,1,1,1
8 GPU,15,847ceacf-cc1a-47bd-a2af-aa1fe4cb8392,19,19,1,1,1,1,1,1,1
8 GPU,15,0aeda115-676a-418e-97ca-3bff63c8fe58,26,26,6,1,1,1,1,1,1
8 GPU,15,0d0b57f3-bfb6-42a8-87d3-57ac2c6eb638,17,17,2,1,1,1,1,1,1
8 GPU,15,ebf6e317-67b2-4a6d-8ba9-dbeb129e6ac3,36,36,3,1,1,1,1,1,1
8 GPU,15,5cab6de2-0691-47f0-80fb-639087836ba2,56,56,12,1,1,1,1,1,1
8 GPU,15,dd7abb34-3d4d-46e7-b905-db52f031dee9,12,12,3,1,1,1,1,1,1
8 GPU,15,1682ad10-d7ba-49f9-b278-8c32e188f77c,10,10,1,1,1,1,1,1,1
8 GPU,15,795042a8-d2db-4aff-8a70-f4272921ba42,14,14,1,1,1,1,1,1,1
8 GPU,15,a64b38da-d84b-490d-8ff1-4699fb006995,8,8,1,1,1,1,1,1,1
8 GPU,15,17f783e8-6923-4651-865d-1f2db1028e13,9,9,1,1,1,1,1,1,1
8 GPU,15,399ad57f-61a9-47f0-85a5-5ea263feb8fb,5,5,1,1,1,1,1,1,1
8 GPU,15,5a457f3a-1105-4c4f-aca3-63941e12b216,1,1,1,1,1,1,0,0,0
8 GPU,15,bb8afe40-ee97-44f1-8b66-9a8c7a5ace4e,10,10,1,1,1,1,1,1,1
8 GPU,15,825fbd3e-2e67-4de5-bb4d-ee5193a5c6e1,11,11,2,1,1,1,1,1,1
8 GPU,15,080882dc-bb6d-42a1-8626-8f9fec355d16,4,4,3,1,1,1,1,1,1
8 GPU,15,49f0c163-176a-4ace-b33d-bcb811e48eb3,15,15,3,1,1,1,1,1,1
8 GPU,15,520e7875-8e2f-4878-aae5-0f66cd2ba913,83,83,20,1,1,1,1,1,1
8 GPU,15,463e8545-06c2-4a7e-87be-bec0c8b5ce3a,17,17,5,1,1,1,1,1,1
8 GPU,15,5c4b8203-ecc4-46ba-b4c4-283c021d7dd7,21,21,8,1,1,1,1,1,1
8 GPU,15,5b1520d7-313f-472b-a01e-9153ebea0c3d,29,29,1,1,1,1,1,1,1
8 GPU,15,5cfe3725-f2b7-48d3-8827-f289ec63c8b0,23,23,11,1,1,1,1,1,1
8 GPU,15,fe44754f-c876-4a16-94b1-41ae4015fe32,4,4,3,1,1,1,1,1,1
8 GPU,15,fefc23a1-7caf-486d-8dc7-94307270f0e1,7,7,2,1,1,1,1,1,1
8 GPU,15,bb224f0c-bead-403a-8286-26b53320f42d,17,17,2,1,1,1,1,1,1
8 GPU,15,dc6d3d28-3d03-4dbc-91e3-48857a7a248b,39,39,3,1,1,1,1,1,1
8 GPU,15,1d6cc9b2-e8b9-419f-a1ee-031077459f1c,17,17,2,1,1,1,1,1,1
8 GPU,15,54f3803c-8307-4e89-94d9-9b8834163490,2,2,2,1,1,1,1,1,1
8 GPU,15,e2f1e033-28b6-4c10-add3-920e61d7502b,4,4,3,1,1,1,1,1,1
8 GPU,15,fcd8e454-3dfe-4266-8cfb-78abb0d18894,4,4,3,1,1,1,1,1,1
8 GPU,15,469ba915-ac29-4712-964c-22dae2bca1c9,11,11,1,1,1,1,1,1,1
8 GPU,15,125af681-49c4-4d32-9f77-09e0e40f005e,15,15,2,1,1,1,1,1,1
8 GPU,15,8b79bae0-c1cf-4396-ae43-6775f78e1154,1,1,1,1,1,1,0,0,0
8 GPU,15,9563bce1-8060-4aad-ba96-2128c0f0c852,1,1,1,1,1,1,1,1,1
8 GPU,15,38e16b62-1260-46d0-8437-231c1ad41ea2,16,16,2,1,1,1,1,1,1
8 GPU,15,f9544256-4e3a-4b3b-ad6a-bbc4e21a2df7,16,16,2,1,1,1,1,1,1
8 GPU,15,62c42a02-0ad7-43f0-9dd0-c7f43f1c6633,8,8,2,1,1,1,1,1,1
8 GPU,15,c019ca2d-775a-47d4-ae1c-315526679bf0,9,9,1,1,1,1,1,1,1
8 GPU,15,8d65b377-65c1-4dc3-9479-3e73213a8c41,9,9,1,1,1,1,1,1,1
8 GPU,15,267bd1ee-8954-4c24-9f6e-c5a218ce9d09,9,9,1,1,1,1,1,1,1
8 GPU,15,eb475ce3-b821-41a4-8c7f-68070fb672a7,8,8,1,1,1,1,1,1,1
8 GPU,15,a001709d-c43c-4b23-b256-b9099dc15536,19,19,1,1,1,1,1,1,1
8 GPU,15,c74e30d9-cb28-4919-874c-b44d78d36fc3,8,8,1,1,1,1,1,1,1
8 GPU,15,9293055f-55ee-449e-89c6-867b18d19995,17,17,3,1,1,1,1,1,1
8 GPU,15,d08fc284-62b7-4220-a08d-0b9a85957777,21,21,1,1,1,1,1,1,1
8 GPU,15,e212e774-c320-4023-b5c8-4051aec86d8f,10,10,2,1,1,1,1,1,1
8 GPU,15,eda8debe-5854-44a8-bd47-50f04384caad,6,6,1,1,1,1,1,1,1
8 GPU,15,248fc6f0-f98a-4199-88c3-79fcfb78efe6,7,7,1,1,1,1,1,1,1
8 GPU,15,ff873331-7606-46e2-b988-cfdb01fabebd,17,17,1,1,1,1,1,1,1
8 GPU,15,ffdd59af-3685-4e2a-a347-362c0a8c0dab,10,10,1,1,1,1,1,1,1
8 GPU,15,72e446de-ffa4-44c6-a1f1-a97f77a47961,2,2,2,1,1,1,1,1,1
8 GPU,15,1a1cf04c-5915-4e3c-ade0-4795e55c956f,6,6,2,1,1,1,1,1,1
8 GPU,15,79e15b75-25b9-4074-aef8-1350b25e0c94,7,7,1,1,1,1,1,1,1
8 GPU,15,f304e7b5-c275-4207-aa78-0055a4821260,1,1,1,1,1,1,0,0,0
8 GPU,15,95c9c793-dc0d-4794-b7e7-9a517baa67c6,7,7,1,1,1,1,1,1,1
8 GPU,15,3558ea68-0238-422a-953e-699c09728a9c,1,1,1,1,1,1,0,0,0
8 GPU,15,36dc0f97-15e7-41bd-90d1-22e745ce556e,7,7,1,1,1,1,1,1,1
8 GPU,15,fa98a577-8341-4ca4-84fc-b5ef3cc01a1e,8,8,1,1,1,1,1,1,1
8 GPU,15,7a84476d-ee38-4ccf-a972-2915a7d32009,38,38,1,1,1,1,1,1,1
8 GPU,15,25f4c5e8-a321-4806-8032-ce555abfe6f3,8,8,1,1,1,1,1,1,1
8 GPU,15,4f074927-435c-4936-bfc0-7a1ba7dbe029,9,9,2,1,1,1,1,1,1
8 GPU,15,1913c362-9e1d-4572-a5ab-9dae3941275f,11,11,1,1,1,1,1,1,1
8 GPU,15,7843fbb2-eff6-40c8-8445-3712446f89e1,5,5,1,1,1,1,1,1,1
8 GPU,15,69279551-ee07-4040-906c-18b9dac26055,12,12,1,1,1,1,1,1,1
8 GPU,15,b18eace0-f357-4c8d-85e5-5896169bb162,6,6,1,1,1,1,1,1,1
8 GPU,15,4a971adf-f0c7-4d9f-bdb5-b6fb4c24f3e1,13,13,5,1,1,1,1,1,1
8 GPU,15,096118a1-6728-4aca-8a99-c748b6824920,9,9,1,1,1,1,1,1,1
8 GPU,15,5d2a4d67-ea28-4760-bd87-793a762f14c6,23,23,4,1,1,1,1,1,1
8 GPU,15,efdb9224-94ed-44c4-90c2-0bd00570b1c7,8,8,1,1,1,1,1,1,1
8 GPU,15,78e70ec7-535c-4d81-8ac9-15fa0908b0bb,8,8,1,1,1,1,1,1,1
8 GPU,16,cc49cc3a-3a8e-43ff-92d5-5385a9d35348,12,12,1,1,1,1,1,1,1
8 GPU,16,9576ecc5-113f-4a5f-b7c7-e5e5a8eb9f7d,12,12,1,1,1,1,1,1,1
8 GPU,16,f9ea744d-f223-40bf-af45-5cc110fa2c31,7,7,1,1,1,1,1,1,1
8 GPU,16,b90b6028-fcf4-40f2-a77a-9fab996ac6c4,7,7,1,1,1,1,0,0,0
8 GPU,16,4d8374eb-bbc9-42dc-a38d-4ec54b18be2d,13,13,1,1,1,1,1,1,1
8 GPU,16,c435527a-4394-49c8-af9e-1e82b3d54545,13,13,1,1,1,1,0,0,0
8 GPU,16,d044485a-d5ab-4833-a0f5-ca1e957771c0,7,7,1,1,1,1,1,1,1
8 GPU,16,d5cb6a26-6735-44e8-b15b-d97c7ae917d8,22,22,3,1,1,1,1,1,1
8 GPU,16,129eb9e8-9a9b-4349-b155-8381f283ea74,30,30,2,1,1,1,1,1,1
8 GPU,16,3a3c92b1-c27e-4884-a03d-362cf1dc71d0,11,11,1,1,1,1,1,1,1
8 GPU,16,e6a4e1d4-f66e-42d6-8ca1-38fb29b3f2d3,14,14,4,1,1,1,1,1,1
8 GPU,16,42a11a66-33d8-47e9-8c9e-590f16e30aba,23,23,2,1,1,1,1,1,1
8 GPU,16,d7db9e25-276f-44e7-b5c3-040423bb2b39,35,35,12,1,1,1,1,1,1
8 GPU,16,85fed3e8-8d1e-4146-8970-a9220e9d709a,34,34,8,1,1,1,1,1,1
8 GPU,16,3fee54ad-9fa6-4971-b0a6-1b279270d014,26,26,11,1,1,1,1,1,1
8 GPU,16,3af7d4dc-66f2-4aa2-a1c6-82e5788d2096,34,34,2,1,1,1,1,1,1
8 GPU,16,de659af0-0158-4193-ab8d-cb9c199c523f,9,9,3,1,1,1,1,1,1
8 GPU,16,d35e8732-54c3-46ac-86ce-3abe821b3976,9,9,1,1,1,1,1,1,1
8 GPU,16,234264f3-214e-4ee4-831c-44b74eb0106a,20,20,1,1,1,1,1,1,1
8 GPU,16,e9a57928-2d63-4d58-86d7-7ab5c1e1aa46,27,27,7,1,1,1,1,1,1
8 GPU,16,bac33cbc-ca35-4b93-84bd-b73aaa91a534,17,17,5,1,1,1,1,1,1
8 GPU,16,a099d46c-5fda-4799-adf5-d25455bb41d8,7,7,2,1,1,1,1,1,1
8 GPU,16,6c2b0695-b771-4719-a800-f3c2fdb621be,13,13,1,1,1,1,1,1,1
8 GPU,16,9e907e9a-ae9b-4f30-aa79-6cc142e2a289,38,38,27,1,1,1,1,1,1
8 GPU,16,a31bd2f7-cb43-4a54-b9f2-d48a32dc9241,14,14,6,1,1,1,1,1,1
8 GPU,16,62e42819-4fb8-4490-a2e5-1efc120993c2,22,22,3,1,1,1,1,1,1
8 GPU,16,74d780ec-cad3-4774-ab75-fd4c8114af9f,13,13,3,1,1,1,1,1,1
8 GPU,16,a20c19a6-3e2e-4556-be51-078461ebb851,14,14,5,1,1,1,1,1,1
8 GPU,16,99581f73-541d-4621-b929-4c0fe71456e6,37,37,7,1,1,1,1,1,1
8 GPU,16,3c92c1b4-6f07-43b6-bc66-4b1117757ea4,16,16,2,1,1,1,1,1,1
8 GPU,16,3ec23d01-ce3e-4640-99e1-8e7315bf6016,18,18,3,1,1,1,1,1,1
